title,url,price_raw,info_raw,source,crawl_date
  Xe mới 2025   Isuzu Dmax Prestige 1.9L 4x2 MT - ,https://bonbanh.com/oto,572 Triệu,"Xe mới | 2025 | Isuzu Dmax Prestige 1.9L 4x2 MT - 2025 | 572 Triệu | TP HCM | Mã: 6394472 | *Xe nhập khẩu, màu trắng, máy dầu 1.9 L, số tay, 5 chỗ ... | Dmax số sàn 2025 nhập khẩu Thái Lan Kích thước tổng thể DxRxC(mm): 5280x1870x1785 Khoảng cách trục(mm): 3.125 _ khoảng cách trục càng lớn thì xe vận hành càng an toàn. Lòng thùng ... | Liên hệ: | Isuzu Vân Nam | 111/2 đường số 18, KP2, P.Bình Hưng Hoà, TP.HCM TP HCM | ĐT: 0901 435 495",bonbanh,2025-12-22
  Xe mới 2025   Toyota Land Cruiser 3.5 V6 - 2025 ,"https://bonbanh.com/oto/page,8",4 Tỷ 580 Triệu,"Xe mới | 2025 | Toyota Land Cruiser 3.5 V6 - 2025 | 4 Tỷ 580 Triệu | Hà Nội | Mã: 6163081 | *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ ... | *** Land Cruiser LC300 sẵn xe TRẮNG - ĐEN - ĐỒNG - Giao Ngay ===================== Giá TỐT NHẤT - NHẬN làm biển số ĐẸP - GIÁ RẺ - TRẢ GÓP 80% giá trị XE - Giao xe toàn quốc *** ... | Liên hệ: | Thịnh Vượng | Nam Từ Liêm Hà Nội | ĐT: 0965 151 999",bonbanh,2025-12-22
  Xe mới 2025   Toyota Veloz Cross Top 1.5 CVT - 2,"https://bonbanh.com/oto/page,8",550 Triệu,"Xe mới | 2025 | Toyota Veloz Cross Top 1.5 CVT - 2025 | 550 Triệu | Hà Nội | Mã: 6150585 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ ... | Toyota Veloz Cross Top 1.5 CVT 2025 - KHUYẾN MÃI LỚN! - Xe có sẵn giao ngay - Đủ màu - Có hỗ trợ trả góp lãi suất ưu đãi, thủ tục nhanh gọn - Hỗ trợ giao xe tận nhà, thủ tục ... | Liên hệ: | Mr Nghĩa | 315 Trường Chinh - Thanh xuân Hà Nội | ĐT: 0927 122 000",bonbanh,2025-12-22
  Xe mới 2025   Volvo XC60 Ultra B5 AWD - 2025  2 ,"https://bonbanh.com/oto/page,8",2 Tỷ 168 Triệu,"Xe mới | 2025 | Volvo XC60 Ultra B5 AWD - 2025 | 2 Tỷ 168 Triệu | TP HCM | Mã: 5076790 | *Xe nhập khẩu, màu xanh, xe hybrid 2.0 L, số tự động, 5 chỗ ... | Volvo XC60 Refresh All New. Giao ngay đủ màu ** Lăn bánh Tp Hcm chỉ 2.4xx.000.000 và thấp hơn ở các tỉnh. Số lượng cực kì giới hạn trong năm 2025 * Hỗ trợ lệ phí trước bạ ... | Liên hệ: | Volvo Sài Gòn | Số 340 Nguyễn Văn Linh, P.Bình Thuận, Q7 TP HCM | ĐT: 0906 948 799",bonbanh,2025-12-22
  Xe cũ 2009   Toyota Venza 2.7 - 2009  350 Triệu ,"https://bonbanh.com/oto/page,8",350 Triệu,"Xe cũ | 2009 | Toyota Venza 2.7 - 2009 | 350 Triệu | Hải Phòng | Mã: 6562886 | *Xe nhập khẩu, màu xanh, máy xăng 2.7 L, số tự động, 5 chỗ , đã đi 130,000 km ... | Thế Thuần Ô tô mới về Toyota Venza 2009. Trang bị: tiện nghi nội thất (ghế da chỉnh điện, điều hòa tự động 2 vùng, cửa sổ trời, khởi động Start/Stop, chìa khóa thông ... | Liên hệ: | Thế Thuần Ô tô | Số 95 Lê Duẩn, Kiến An Hải Phòng | ĐT: 0948 102 889",bonbanh,2025-12-22
  Xe cũ 2019   Toyota Yaris 1.5G - 2019  425 Triệu,"https://bonbanh.com/oto/page,8",425 Triệu,"Xe cũ | 2019 | Toyota Yaris 1.5G - 2019 | 425 Triệu | Bắc Ninh | Mã: 6562674 | *Xe nhập khẩu, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Toyota Yaris Phiên bản: G nhập khẩu Sản xuất: 2019 Xe đã đi: 10v km Tình trạng: zin đẹp tuyệt đối. Keo chỉ, máy số nguyên bản 100% • Bao check test toàn quốc, kèm cam kết ... | Liên hệ: | Chợ ô tô Bắc Ninh | Xuân Ổ, phường Võ Cường, TP Bắc Ninh Bắc Ninh | ĐT: 0383 883 366",bonbanh,2025-12-22
  Xe cũ 2019   Mercedes Benz E class E200 - 2019  ,"https://bonbanh.com/oto/page,8",1 Tỷ 50 Triệu,"Xe cũ | 2019 | Mercedes Benz E class E200 - 2019 | 1 Tỷ 50 Triệu | TP HCM | Mã: 6525789 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 45,000 km ... | E200 sx 2019, chất xe siêu đẹp, odo mới 45.000 miles. - Cam kết khung gầm, động cơ, hộp số zin, không đâm đụng, ngập nước, thuỷ kick. - Xem xe quận 8, hcm | Liên hệ: | Trust Cars | 1076 Đường Tạ Quang Bửu, Phường 6, Quận 8 TP HCM | ĐT: 0901 118 855",bonbanh,2025-12-22
  Xe cũ 2016   Toyota Prado TXL 2.7L - 2016  1 Tỷ ,"https://bonbanh.com/oto/page,8",1 Tỷ 240 Triệu,"Xe cũ | 2016 | Toyota Prado TXL 2.7L - 2016 | 1 Tỷ 240 Triệu | Hà Nội | Mã: 6489014 | *Xe nhập khẩu, màu đen, máy xăng 2.7 L, số tự động, 7 chỗ , đã đi 15,000 km ... | PRADO TXL sx 2016 chạy 15v km - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng. - ... | Liên hệ: | QC Auto | 446 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0924 433 333",bonbanh,2025-12-22
  Xe mới 2025   Ford Ranger Wildtrak 2.0L 4x4 AT -,"https://bonbanh.com/oto/page,8",810 Triệu,"Xe mới | 2025 | Ford Ranger Wildtrak 2.0L 4x4 AT - 2025 | 810 Triệu | Hà Nội | Mã: 6570778 | *Xe lắp ráp trong nước, màu vàng, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger phiên bản mới ra mắt đã được nâng cấp toàn diện về thiết kế, công nghệ, tiện nghi, và khả năng vận hành. Xe có chiều dài cơ sở tăng 50 mm. - Đầu xe được ... | Liên hệ: | Xuân Tùng | Đống Đa Hà Nội | ĐT: 0927 733 999",bonbanh,2025-12-22
  Xe cũ 2016   Honda City 1.5 AT - 2016  315 Triệu,"https://bonbanh.com/oto/page,8",315 Triệu,"Xe cũ | 2016 | Honda City 1.5 AT - 2016 | 315 Triệu | Hà Nội | Mã: 6397494 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 80,000 km ... | bán xe Honda City 2016 AT , xe chủ tư nhân. Xe có trang bị : đề nổ, gương chỉnh điện , màn hình giải trí, chuyển số vô lăng thể thao, nội thất da , điều hoà 2 vùng, hệ thống ... | Liên hệ: | Trung Đông | 549 Nguyễn Văn Cừ - Long Biên Hà Nội | ĐT: 0983 126 860 - 0836 906 966",bonbanh,2025-12-22
  Xe mới 2025   Toyota Camry 2.0Q - 2025  1 Tỷ 160,"https://bonbanh.com/oto/page,8",1 Tỷ 160 Triệu,"Xe mới | 2025 | Toyota Camry 2.0Q - 2025 | 1 Tỷ 160 Triệu | TP HCM | Mã: 4173926 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ... | Toyota Camry 2.0Q phiên bản mới 2025 ALL NEW Gọi ngay để biết chi tiết: - HỖ TRỢ THUẾ TRƯỚC BẠ - Xe có sẵn giao ngay - Tặng Bảo hiểm vật chất xe - Tặng gói phụ kiện ... | Liên hệ: | Toyota An Sương CN Trường ... | 113 Trường Chinh, P. Đông Hưng Thuận TP HCM | ĐT: 0938 602 692",bonbanh,2025-12-22
  Xe cũ 2020   Ford Ranger XLS 2.2L 4x2 AT - 2020 ,"https://bonbanh.com/oto/page,8",540 Triệu,"Xe cũ | 2020 | Ford Ranger XLS 2.2L 4x2 AT - 2020 | 540 Triệu | Hà Nội | Mã: 6565377 | *Xe nhập khẩu, màu xanh, máy dầu 2.2 L, số tự động, 5 chỗ , đã đi 57,000 km ... | XLS 2020 AT chính chủ Odo : 57.000km ( full lịch sử hãng) Full đồ chơi | Liên hệ: | Đức Toàn Auto | Km 14 + 400 Quốc Lộ 6, Ba La, Hà Đông Hà Nội | ĐT: 0702 256 666 - 0913 027 937",bonbanh,2025-12-22
  Xe cũ 2025   Ford Ranger Raptor 2.0L 4x4 AT - 20,"https://bonbanh.com/oto/page,8",1 Tỷ 230 Triệu,"Xe cũ | 2025 | Ford Ranger Raptor 2.0L 4x4 AT - 2025 | 1 Tỷ 230 Triệu | Hà Nội | Mã: 6526043 | *Xe nhập khẩu, màu trắng, máy dầu 2.0 L, số tự động, 5 chỗ , đã đi 3,999 km ... | Ford Ranger Raptor 2.0L Bi-Turbo 4x4 AT 2025 • Odo: 3.999 km – Xe chạy lướt như mới, 1 Chủ biển Hà Nội • Xe siêu lướt – còn nguyên mùi mới, bản cao nhất Ranger Raptor 2025 • ... | Liên hệ: | Tạ Dũng | Vũ Đức Thận - Việt Hưng - Long Biên Hà Nội | ĐT: 0365 488 888 - 0933 041 991",bonbanh,2025-12-22
  Xe cũ 2016   BMW 3 Series 320i - 2016  539 Triệu,"https://bonbanh.com/oto/page,8",539 Triệu,"Xe cũ | 2016 | BMW 3 Series 320i - 2016 | 539 Triệu | Hà Nội | Mã: 6500777 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ ... | Hàng cọp đẹp nhất thị trường: BMW 320i sản xuất 2016 máy mới B48 2.0 Turbo 184 mã. Xe lăn bánh hơn 10 vạn km zin, bảo dưỡng full lịch sử hãng, mới bảo dưỡng toàn bộ yên ... | Liên hệ: | Mr Thành | Số 6 Nguyễn văn huyên - Cầu Giấy Hà Nội | ĐT: 0981 836 686",bonbanh,2025-12-22
  Xe cũ 2022   Mercedes Benz GLC 300 4Matic Coupe ,"https://bonbanh.com/oto/page,8",1 Tỷ 799 Triệu,"Xe cũ | 2022 | Mercedes Benz GLC 300 4Matic Coupe - 2022 | 1 Tỷ 799 Triệu | TP HCM | Mã: 6456875 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 54,000 km ... | Mercedes-Benz GLC 300 4MATIC Coupe Model 2023 – Sang trọng, đẳng cấp Giá bán tại Auto Hồng Phúc Thông tin xe: • Màu Đen – Nội thất Nâu • Sản xuất 2022 • Động cơ I4 ... | Liên hệ: | Auto Hồng Phúc | C5/15B, Bình Hưng, Bình Chánh TP HCM | ĐT: 0907 222 222 - 0977 775 882",bonbanh,2025-12-22
  Xe cũ 2020   Peugeot 5008 Allure 1.6 AT - 2020  ,"https://bonbanh.com/oto/page,9",685 Triệu,"Xe cũ | 2020 | Peugeot 5008 Allure 1.6 AT - 2020 | 685 Triệu | Hà Nội | Mã: 6342333 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.6 L, số tự động, 7 chỗ , đã đi 71,000 km ... | SongAnh AUTO Cần Bán Peugeot 5008 Allure. Sx 2020 tư nhân sử dụng,xe cực mới, full thay dầu và bảo dưỡng hãng. + Full option: Động cơ: 1.6L tăng áp Turbo Puretech (công suất 133 mã ... | Liên hệ: | Song Anh Auto | 368 Phạm Văn Đồng, P Cổ Nhuế, Q Bắc Từ Liêm Hà Nội | ĐT: 0969 958 888",bonbanh,2025-12-22
  Xe cũ 2022   Hyundai SantaFe Cao cấp 2.5L HTRAC ,"https://bonbanh.com/oto/page,9",1 Tỷ 40 Triệu,"Xe cũ | 2022 | Hyundai SantaFe Cao cấp 2.5L HTRAC - 2022 | 1 Tỷ 40 Triệu | Hà Nội | Mã: 6547321 | *Xe lắp ráp trong nước, màu xanh, máy xăng 2.5 L, số tự động, 7 chỗ , đã đi 59,000 km ... | Mới về chào bán mộc luôn Huyndai Santafe 2.5L HTRAC Premium 2022 - Xe chính chủ tư nhân - Odo: 5,9 vạn km zin -> full lịch sử hãng - Chất xe đẹp-> tự tin nhận cọc online - Cam kết ... | Liên hệ: | Bảo Sơn Auto | BT FB62 Lê Trọng Tấn, An Khánh, Hoài Đức (gần Công viên Thiên ... Hà Nội | ĐT: 0989 729 835 - 0971 825 495",bonbanh,2025-12-22
  Xe cũ 2018   Ford EcoSport Titanium 1.5L AT - 20,"https://bonbanh.com/oto/page,9",417 Triệu,"Xe cũ | 2018 | Ford EcoSport Titanium 1.5L AT - 2018 | 417 Triệu | TP HCM | Mã: 6576120 | *Xe lắp ráp trong nước, màu bạc, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 23,000 km ... | Ford Ecosport Titan 1.5L Năm sx: 2018 Odo: 23,000 KM Bao công chứng rút gốc. Giấy chứng nhận chất lượng. ✳ Cam kết 3 KHÔNG: KHÔNG ĐÂM ĐỤNG KHÔNG THUỶ KÍCH KHÔNG TUA ... | Liên hệ: | Saigon Automax | 56A An Dương Vương, Phường 16, Quận 8 TP HCM | ĐT: 0339 078 788",bonbanh,2025-12-22
  Xe cũ 2022   Hyundai SantaFe Cao cấp 2.2L HTRAC ,"https://bonbanh.com/oto/page,9",1 Tỷ 155 Triệu,"Xe cũ | 2022 | Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022 | 1 Tỷ 155 Triệu | Hà Nội | Mã: 6587032 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.2 L, số tự động, 7 chỗ , đã đi 58,000 km ... | - Bán xe Santafe 2.2D Premium bản full dầu sản xuất 2022 màu trắng, tên cá nhân biển hà nội xe dsi cực ít bảo dưỡng định kỳ lên xe còn cực mới và đẹp xuất sắc, xe chạy ... | Liên hệ: | Auto Vượng Phương | Số 2 Trần Hữu Dực - Mỹ Đình Hà Nội | ĐT: 0932 835 678 - 0927 828 888",bonbanh,2025-12-22
  Xe cũ 2025   Ford Territory Titanium X 1.5 AT - ,"https://bonbanh.com/oto/page,9",855 Triệu,"Xe cũ | 2025 | Ford Territory Titanium X 1.5 AT - 2025 | 855 Triệu | Hà Nội | Mã: 6477736 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 4,500 km ... | Territory 1.5At Titanium X, sản xuất 2025, odo 4500 km, xe cá nhân 1 chủ từ mới, xe nguyên zin từng con ốc . Có hỗ trợ trả góp 70% giá trị xe | Liên hệ: | Ô Tô Linh Đàm | Đường Hoàng Liệt, Linh Đàm Hà Nội | ĐT: 0936 648 678",bonbanh,2025-12-22
  Xe cũ 2016   Nissan Navara EL 2.5AT 2WD - 2016  ,"https://bonbanh.com/oto/page,9",379 Triệu,"Xe cũ | 2016 | Nissan Navara EL 2.5AT 2WD - 2016 | 379 Triệu | TP HCM | Mã: 6564432 | *Xe nhập khẩu, màu bạc, máy dầu 2.5 L, số tự động, 5 chỗ , đã đi 120,000 km ... | H2T Auto mới về: - Nissan Navara EL 2016 - ﻿﻿Odo: 12 vạn km - Xe sẵn giao toàn quốc 1-3 ngày - Thủ tục sang tên, pháp lý rõ ràng - ﻿﻿Cam kết không đâm đụng, không ngập ... | Liên hệ: | H2T Auto | 70 đường 15, KĐT Vạn Phúc, Hiệp Bình TP HCM | ĐT: 0988 088 380",bonbanh,2025-12-22
  Xe cũ 2021   Mercedes Benz E class E300 AMG - 20,"https://bonbanh.com/oto/page,9",1 Tỷ 599 Triệu,"Xe cũ | 2021 | Mercedes Benz E class E300 AMG - 2021 | 1 Tỷ 599 Triệu | Hà Nội | Mã: 6368015 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 52,000 km ... | MERCEDES-BENZ E300 AMG 2022 ✓ Đăng ký 2022 và sản xuất 2021. ✓ Odo 52.000 Km. ✓ Ngoại thất Trắng / Nội thất Trắng Tím. Xe nâng cấp nhiều option cao cấp giá trị: trần xe ... | Liên hệ: | Hùng Lâm Kho Xe Lướt | Số 16, Phố Hoàng Minh Đạo, P. Bồ Đề, Q. Long Biên Hà Nội | ĐT: 0986 681 268 - 0969 999 119",bonbanh,2025-12-22
  Xe cũ 2015   Mazda CX5 2.0 AT - 2015  445 Triệu ,"https://bonbanh.com/oto/page,9",445 Triệu,"Xe cũ | 2015 | Mazda CX5 2.0 AT - 2015 | 445 Triệu | TP HCM | Mã: 6349000 | *Xe lắp ráp trong nước, màu xám, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 98,000 km ... | Mazda CX-5 2.0 AT 2015 là mẫu SUV đô thị mang đậm phong cách thể thao và tinh tế đặc trưng của Mazda. - Xe sở hữu thiết kế KODO mạnh mẽ với cụm đèn LED sắc sảo, kết hợp ... | Liên hệ: | Siêu thị Ô tô Hà Nội | 389 Quốc Lộ 13, P.Hiệp Bình Phước, Quận Thủ Đức TP HCM | ĐT: 0813 700 900",bonbanh,2025-12-22
  Xe cũ 2015   LandRover Range Rover Autobiography,"https://bonbanh.com/oto/page,9",2 Tỷ 879 Triệu,"Xe cũ | 2015 | LandRover Range Rover Autobiography LWB 5.0 - 2015 | 2 Tỷ 879 Triệu | Hà Nội | Mã: 6585741 | *Xe nhập khẩu, màu đen, máy xăng 5.0 L, số tự động, 4 chỗ , đã đi 69,201 km ... | HÀNG MỚI VỀ !!! LandRover Ranger Rover 5.0 Autotobiography - LWB (Bản Dài 5m2) Nhập Mỹ Bản Full Màu Đen - NT Kem MODEL ĐĂNG KÝ 2015 Odo 4,3 vạn Milse với trục cơ sở dài hơn bản ... | Liên hệ: | T Auto 96 | 19 Ngô Gia Tự - Long Biên Hà Nội | ĐT: 0921 559 999",bonbanh,2025-12-22
  Xe cũ 2024   Toyota Land Cruiser 3.5 V6 - 2024  ,"https://bonbanh.com/oto/page,9",5 Tỷ 580 Triệu,"Xe cũ | 2024 | Toyota Land Cruiser 3.5 V6 - 2024 | 5 Tỷ 580 Triệu | Hà Nội | Mã: 6571442 | *Xe nhập khẩu, màu đen, máy xăng 3.4 L, số tự động, 7 chỗ , đã đi 10,000 km ... | Chào bán mẫu xe SUV *Land Cruiser VX (Đã nâng cấp lên bản Trung Đông VXR) - Màu Đen/Nội Thất Kem - Sản xuất: 2024 -Lăn bánh: 1 vạn km - Tên cá nhân/Biển Tp - Options: Động cơ ... | Liên hệ: | CARMAX | Số 3 Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0936 559 988 - 0985 728 770",bonbanh,2025-12-22
  Xe cũ 2022   MG 5 Luxury 1.5 AT - 2022  399 Triệ,"https://bonbanh.com/oto/page,9",399 Triệu,"Xe cũ | 2022 | MG 5 Luxury 1.5 AT - 2022 | 399 Triệu | Hà Nội | Mã: 6568874 | *Xe nhập khẩu, màu vàng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 42,000 km ... | MG 5 2022 Luxury 1.5AT màu vàng đẹp, 1 chủ từ đầu đăng ký tháng 2/2023, chuẩn gia đình dùng không dịch vụ, full bảo dưỡng hãng. | Liên hệ: | Diamond Luxury Car | 45, 46 D11, Glemxico, Lê Trọng Tấn, Hoài Đức, Hà Nội Hà Nội | ĐT: 0962 695 665",bonbanh,2025-12-22
  Xe cũ 2025   VinFast VF3 Plus - 2025  235 Triệu ,"https://bonbanh.com/oto/page,9",235 Triệu,"Xe cũ | 2025 | VinFast VF3 Plus - 2025 | 235 Triệu | TP HCM | Mã: 6586939 | *Xe lắp ráp trong nước, màu xám, xe điện , số tự động, 4 chỗ , đã đi 31,000 km ... | ️Chiếc xe điện giá rẻ của người Tiên Phong - Vinfast VF3. Năm sx 2025 Màu Xám - Nội thất Kem Odo : 31.000 km. Pin thuê 900k/ tháng VinFast VF3 là mẫu xe điện mini 4 chỗ với ... | Liên hệ: | Kingdom Auto | 53 đường số 85, Tân Quy, Quận 7 TP HCM | ĐT: 0902 888 877 - 0901 111 133",bonbanh,2025-12-22
  Xe cũ 2010   Hyundai i10 1.2 AT - 2010  185 Triệ,"https://bonbanh.com/oto/page,9",185 Triệu,"Xe cũ | 2010 | Hyundai i10 1.2 AT - 2010 | 185 Triệu | Bình Định | Mã: 6539353 | *Xe nhập khẩu, màu xanh, máy xăng 1.25 L, số tự động, 5 chỗ ... | CHẠY PHỐ CỰC ĐỈNH – CHI PHÍ LẠI SIÊU RẺ Hyundai i10 2010 AT – người bạn đồng hành tuyệt vời cho đô thị! Lý do nên chọn i10: Kích thước nhỏ gọn, quay đầu dễ ... | Liên hệ: | Used Car Dealer Trimap | 300 - 346 Hoàng Văn Thụ, P. Ngô Mây, TP Quy Nhơn Bình Định | ĐT: 0905 004 288",bonbanh,2025-12-22
  Xe cũ 2023   VinFast VF8 Eco AWD - 2023  740 Tri,"https://bonbanh.com/oto/page,9",740 Triệu,"Xe cũ | 2023 | VinFast VF8 Eco AWD - 2023 | 740 Triệu | TP HCM | Mã: 6546684 | *Xe lắp ráp trong nước, màu trắng, xe điện , số tự động, 5 chỗ , đã đi 50,329 km ... | VinFast VF8 Eco Sản Xuất : 2023 Pin : CATL ODO : 50,329 km Ưu Đãi Thắng 11 - Giảm ngay 20 triệu đến hết 30/11 - Tặng bảo hiểm thân vỏ 1 năm đến 31/12 - Kèm thêm nhiều phần ... | Liên hệ: | GF Đông Sài Gòn | 389 Võ Nguyên Giáp, Phường An Khánh TP HCM | ĐT: 0967 983 332",bonbanh,2025-12-22
  Xe cũ 2021   Mitsubishi Xpander 1.5 AT - 2021  4,"https://bonbanh.com/oto/page,9",455 Triệu,"Xe cũ | 2021 | Mitsubishi Xpander 1.5 AT - 2021 | 455 Triệu | Tuyên Quang | Mã: 6579521 | *Xe nhập khẩu, màu nâu, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 79,000 km ... | Xpander sản xuất 2021 số tự động một chủ mua từ mới. Cam kết không đâm va,ngập nước,keo chỉ khung giằng rin nguyên bản. Có hỗ trợ trả góp qua ngân hàng. | Liên hệ: | Đức Dũng Auto | Tổ 13, Phường An Tường, TP Tuyên Quang Tuyên Quang | ĐT: 0868 051 997",bonbanh,2025-12-22
  Xe mới 2025   Bestune Xiaoma - 2025  199 Triệu  ,"https://bonbanh.com/oto/page,9",199 Triệu,"Xe mới | 2025 | Bestune Xiaoma - 2025 | 199 Triệu | Hà Nội | Mã: 6565351 | *Xe nhập khẩu, màu xanh, xe điện , số tự động, 4 chỗ ... | BESTUNE XIAOMA - GIÁ ĐẶC BIỆT Lựa chọn lý tưởng trước chủ trương chuyển đổi xe xăng ở nội đô Xiaoma - Chiếc Micro-EV đô thị cá tính, hoàn hảo cho những ai yêu thích sự ... | Liên hệ: | Bestune Hà Nội | Tòa N02-T1, Khu Ngoại Giao Đoàn, Xuân Tảo, Phường Xuân Đỉnh Hà Nội | ĐT: 0833 888 850",bonbanh,2025-12-22
  Xe cũ 2019   Ford Focus Trend 1.5L - 2019  368 T,"https://bonbanh.com/oto/page,9",368 Triệu,"Xe cũ | 2019 | Ford Focus Trend 1.5L - 2019 | 368 Triệu | Quảng Ninh | Mã: 6552111 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 60,000 km ... | Forcust model 2020 Eco xe rất đẹp, chạy chuẩn 6 vạn , bác nào có nhu cầu alo em tư vấn cụ thể | Liên hệ: | Salon Ô tô Hưởng Thụ 3S | Số 12 ngõ 18 Nguyễn Văn Cừ, Hồng Hải Quảng Ninh | ĐT: 0388 618 888",bonbanh,2025-12-22
  Xe cũ 2015   Kia Morning Si AT - 2015  240 Triệu,"https://bonbanh.com/oto/page,9",240 Triệu,"Xe cũ | 2015 | Kia Morning Si AT - 2015 | 240 Triệu | Bắc Giang | Mã: 6540058 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.25 L, số tự động, 5 chỗ , đã đi 120,000 km ... | - KIA Moninh SI 2015 AT máy 1.25 ; Một chủ mua từ mới xe đẹp xuất sắc không lỗi gì, Xe chạy 12 van km , Sơn zin còn nhiều Máy số zin nguyên bản chưa hề có vết cale . Keo ... | Liên hệ: | Ô tô Kha Sơn | Ngã ba Hang Non, Kham Lạng, Lục Nam Bắc Giang | ĐT: 0973 587 866 - 0859 333 555",bonbanh,2025-12-22
  Xe cũ 2021   Kia Morning MT - 2021  250 Triệu   ,"https://bonbanh.com/oto/page,9",250 Triệu,"Xe cũ | 2021 | Kia Morning MT - 2021 | 250 Triệu | Hà Nội | Mã: 6471363 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.25 L, số tay, 5 chỗ , đã đi 14,000 km ... | Morning MT sản xuất 2021 Chạy chuẩn 1,4v km Lên rất nhiều đồ chơi | Liên hệ: | Auto Bình An | 16 Dương Đình Nghệ Cầu Giấy Hà Nội Hà Nội | ĐT: 0904 929 999 - 0901 616 888",bonbanh,2025-12-22
  Xe cũ 2016   Chevrolet Cruze LTZ 1.8 AT - 2016  ,"https://bonbanh.com/oto/page,9",239 Triệu,"Xe cũ | 2016 | Chevrolet Cruze LTZ 1.8 AT - 2016 | 239 Triệu | Hải Dương | Mã: 6563244 | *Xe lắp ráp trong nước, màu cát, máy xăng 1.8 L, số tự động, 5 chỗ ... | Bán Chevrolet Cruze 2016 AT Xe giám đốc sử dụng, bản LTZ, số tự động full kịch Trang bị đầy đủ: Cửa sổ lóc Xin nhan trên gương Gương kính chỉnh điện, gương gập ... | Liên hệ: | Salon Phong Ôtô | Khu 7 Phường Thái Học, TP Chí Linh Hải Dương | ĐT: 0988 478 009",bonbanh,2025-12-22
  Xe cũ 2017   Kia Cerato 1.6 AT - 2017  390 Triệu,"https://bonbanh.com/oto/page,10",390 Triệu,"Xe cũ | 2017 | Kia Cerato 1.6 AT - 2017 | 390 Triệu | Quảng Ninh | Mã: 6550637 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.6 L, số tự động, 5 chỗ ... | Kia Cerato SX cuối 2017 đã lên nội thất 2018 xe đẹp đi rất ít, bản 1.6L, Nội thất bọc áo ghế lên ghế gia theo xe còn mới 90%. | Liên hệ: | Salon Auto Việt Hùng | Khu Nam Ga, P Giếng Đáy, Tp Hạ Long Quảng Ninh | ĐT: 0979 751 848 - 0982 627 579",bonbanh,2025-12-22
  Xe cũ 2016   Porsche Macan 2.0 - 2016  1 Tỷ 450 ,"https://bonbanh.com/oto/page,10",1 Tỷ 450 Triệu,"Xe cũ | 2016 | Porsche Macan 2.0 - 2016 | 1 Tỷ 450 Triệu | Hà Nội | Mã: 6549040 | *Xe nhập khẩu, màu xanh, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 82,000 km ... | Porsche Macan sx 2016 màu xanh nội thất nâu Option đèn matrix , loa bose , cửa nóc đôi , mâm 20 , cam360 , cảnh báo lệch làn . v.v…. mới lăn bánh chuẩn 8v , full lịch sử ... | Liên hệ: | Bảo Tín Auto | Số 16 Lê Đức Thọ , Mỹ Đình 2 , Nam Từ Liêm , Hà Nội Hà Nội | ĐT: 0976 236 666",bonbanh,2025-12-22
